"8112	very satisfied	This must be the most efficient service in the North East.  It's always a pleasure to board this bus and the speedy journey is terrific .  If only my local buses were even half as comfortable or reliable.",,,,,
"8108	very satisfied	Thank you",,,,,
"8101	very satisfied	Nothing I was happy",,,,,
"8103	very dissatisfied	1. If I could access a time table at bus station. 2. Bus drivers offered manners and treat you as a person", elderly or not. 3. Allow me time to get out off bus! .,,,,
"8083	very satisfied	Satisfied.",,,,,
"8088	very satisfied	Very good",,,,,
"8089	fairly satisfied	Electronic timetable had vanished from bus top. No bell in arms length of me seat", had to get up in moving bus to push bell.,,,,
"8090	fairly satisfied	Being disabled", using crutches due to a spinal injury, I wish the drivers would wait until I am seated.,,,
"8091	fairly satisfied	Not to be able to hear the driver swearing at the traffic because I had my daughter with me. If pushchairs didn't block the walkway.",,,,,
"8080	fairly satisfied	More lightning at bus stop.",,,,,
"8081	fairly satisfied	Less time spent chatting when changing drivers at depot", although on this bus today they didn't change but in general sometimes I'm sat a good ten minutes when changing drivers.,,,,
"8082	fairly satisfied	Sometimes you wait a long time for a bus", they could be fairly on time.,,,,
"8072	neither satisfied nor dissatisfied	Bus is too small for all the college students.  Buses are often late or out of service", long queues.,,,,
"8073	fairly dissatisfied	Many drivers do not allow time to get seated before setting off.  They forget have passengers on the bus and not sacks of potatoes.",,,,,
"8074	fairly satisfied	Heating on bus was a bit cold",,,,,
"8077	very satisfied	On this particular journey", everything fine,,,,
"8078	fairly satisfied	Buses seem to be late a lot on a regular basis", very frustrating especially with two children one being disabled.,,,,
"8079	fairly satisfied	The price of single ticket (even brought with the app) is too much for shorter trips especially.",,,,,
"8057	fairly satisfied	The happiness of the passengers! More serious in comparison to other buses I have used in UK and internationally. There is little room for improvement.",,,,,
"8062	fairly satisfied	Seatbelts in case you would like to be belted in-some drivers throw you around.",,,,,
"8064	fairly satisfied	Drivers have more respect and stop treating some good some bad treat all of us. Feel  some. Love and respect more.",,,,,
"8052	fairly satisfied	Better time spacing of buses.  After waiting so long on a ten minute service two arrived together at my destination.",,,,,
"8053	very satisfied	Nothing that is within the control of the bus company.",,,,,
"8055	neither satisfied nor dissatisfied	Bus punctuality is atrocious every day at least one bus I get on is missed out and the ones that are generally If you complaint you are ignored or fobbed off.",,,,,
"8047	fairly satisfied	197 takes far too long. That compared to other buses.",,,,,
"8051	fairly satisfied	On this occasion all right however going to and from work is a nightmare. It has taken 50 minutes some days. I also encountered a very rude driver a few weeks ago.",,,,,
"8042	neither satisfied nor dissatisfied	Clean bus", free wipes, double decker, comfortable seats.,,
"8044	fairly satisfied	Bus in Winterbourne Down ", there is no service . They have to walk a mile to the new bus stop on Hicks Farm Road or Hambrooke Common.,,,,
"8045	fairly satisfied	In peak times additional buses should be provided.",,,,,
"8040	very satisfied	Nothing. The journey was nice and easy.",,,,,
"8029	fairly satisfied	If the bus stop had a shelter.",,,,,
"8030	neither satisfied nor dissatisfied	Driver should be more polite.",,,,,
"8032	very satisfied	The journey to Exmouth to Exeter was good  as I travelled early.",,,,,
"8022	fairly satisfied	More punctual",,,,,
"8026	very satisfied	Nothing could have been improved with this particular journey however the 415 service is very unreliable.  Buses are not often enough and I know plenty of people myself included who really rely non this service .  Buses are regularly missing and generally being the older buses because of the speed bumps in Alkrington they also regularly break down.  Therefore as things stand it is already ridiculous to have to wait for an hour if one bus is missing or broken down .  I am absolutely appalled to hear this service may be made hourly now.  So now if one bus is missing or broken down that would mean a two hour wait.",,,,,
"8027	fairly satisfied	I find it difficult getting on buses with a pram.  Prams are not so easy to fold now", more so when I am travelling alone. It would have been a great help if the driver would have asked the able people to move from the pram way.,,,,
"8028	fairly dissatisfied	Mainly the fact that buses don't stop at the stops where there are many school children waiting", the buses are empty but still don't stop. We pay for our bus pass too. Please sort this out, especially on the 11C bus service,,,
"8015	fairly satisfied	Evening timings also buses increases is required. It means travelling of buses in the evenings is frequently now it must be increased as possible.",,,,,
"8018	fairly satisfied	Provide information that the route in York had been changed due to road works.",,,,,
"8020	fairly satisfied	It didn't happen on this particular journey", but some drivers pull off too soon and don't wait for you to at least find your seat.,,,,
"8003	fairly satisfied	Noise.  Very noisy (not passengers)",,,,,
"8005	fairly satisfied	Shorten the stops and to pass on roads that have much traffic lights. So much picking up of passengers", too much stops.,,,,
"8006	very satisfied	No improvements needed.",,,,,
"7999	fairly satisfied	Fixing timetables so they have longer to get to the swap point so I don't miss the next bus.",,,,,
"8000	fairly dissatisfied	Bus driver didn't smile or talk apart from telling me the cost of the fare.",,,,,
"8002	fairly satisfied	The electronic display at bus stop seems not to be working properly - not showing No. 94 bus.  Also inconsiderate behaviour of other passengers playing loud music.  Very much in the minority.",,,,,
"7991	fairly satisfied	It took a long time for the bus to show up based on the time of the day said due in 16 min on arrival at bus stop took at least 20 min before arriving.",,,,,
"7984	fairly dissatisfied	Too many school children. They should run a school bus to The Gatwick School.",,,,,
"7985	fairly satisfied	To allow contactless debit card payments on bus.  The swift card is more of a nightmare than I understood when it was advertised .  Finding collection centres is tedious.",,,,,
"7986	very satisfied	Never had an issue with the bus service.",,,,,
"7979	very satisfied	On this journey (nothing)",,,,,
"7980	fairly satisfied	The bus stop at Saint Paul surgery rather dirty.",,,,,
"7967	fairly satisfied	Better seats. Leather would be nice.",,,,,
"7968	fairly satisfied	Y2 and Y5 have replaced X49 an 47 which were at half hour intervals going to Yate Bus station", now Y2 and Y5 are at 4 minutes intervals then if missed one od these buses you then have to wait one hour. Completely unacceptable.,,,,
"7971	very satisfied	It was all very satisfactory",,,,,
"7954	fairly satisfied	It was very bumpy. But that is not the drivers fault .",,,,,
"7959	fairly satisfied	Buses more often",,,,,
"7964	fairly satisfied	Double deckers needed at peak times always Bournemouth very busy!!",,,,,
"7965	fairly dissatisfied	The bus was very wet inside", because rain was coming through the roof.  The driver had to stop to wipe the steamed up windows and mirror.  A very old bus.,,,,
"7944	very satisfied	Nothing", good service from Midland classic.,,,,
"7946	neither satisfied nor dissatisfied	Make the 18 every 30 minutes.",,,,,
"7950	fairly satisfied	Its outside the control of the company", but the state of the road itself is very poor. The bus was 15 minutes late leaving the bus station on a 30 minute journey, which isn't very good.,,,
"7951	fairly satisfied	The wifi could be improved", bus could stop at less stops on the route,,,,
"7939	fairly satisfied	The bus was packed as there were a great many school children. I felt that perhaps there should be an extra bus to accommodate them", (I usually avoid travelling at that time),,,,
"7942	fairly satisfied	Quality of buses on the route is very poor. Access impossible for disable people. Too infrequent. Lack of bells to ring despite sign saying ""remain seated until the bus stops.""",,,,,
"7943	neither satisfied nor dissatisfied	In general bus drivers jerk and I have received shoulder injury due to this in the past. Please allow for elderly passengers",,,,,
